spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Hv3	333	14883	41.3359	intergenic_ONTonly_ICs	supported
Hv3	333	6421	67.8537	intergenic_pacBio+ONT_ICs	supported
Hv3	334	300210	64.0656	all_ICs	supported
Hv3	334	31222	76.0122	all_pacBioOnly_ICs	supported
Hv3	334	164495	53.3749	all_ONTonly_ICs	supported
Hv3	334	104493	87.5627	all_pacBio+ONT_ICs	supported
Hv3	334	66567	52.559	novel_ICs	supported
Hv3	334	6614	66.2128	novel_pacBioOnly_ICs	supported
Hv3	334	38014	42.96	novel_ONTonly_ICs	supported
Hv3	334	21939	77.8641	novel_pacBio+ONT_ICs	supported
Hv3	334	22218	46.5923	intergenic_ICs	supported
Hv3	334	931	41.9748	intergenic_pacBioOnly_ICs	supported
Hv3	334	14870	41.2998	intergenic_ONTonly_ICs	supported
Hv3	334	6417	67.8115	intergenic_pacBio+ONT_ICs	supported
Hv3	335	300074	64.0366	all_ICs	supported
Hv3	335	31212	75.9878	all_pacBioOnly_ICs	supported
Hv3	335	164395	53.3424	all_ONTonly_ICs	supported
Hv3	335	104467	87.541	all_pacBio+ONT_ICs	supported
Hv3	335	66525	52.5258	novel_ICs	supported
Hv3	335	6613	66.2028	novel_pacBioOnly_ICs	supported
Hv3	335	37983	42.9249	novel_ONTonly_ICs	supported
Hv3	335	21929	77.8286	novel_pacBio+ONT_ICs	supported
Hv3	335	22190	46.5336	intergenic_ICs	supported
Hv3	335	931	41.9748	intergenic_pacBioOnly_ICs	supported
Hv3	335	14849	41.2415	intergenic_ONTonly_ICs	supported
Hv3	335	6410	67.7375	intergenic_pacBio+ONT_ICs	supported
Hv3	336	299950	64.0101	all_ICs	supported
Hv3	336	31194	75.944	all_pacBioOnly_ICs	supported
Hv3	336	164300	53.3116	all_ONTonly_ICs	supported
Hv3	336	104456	87.5317	all_pacBio+ONT_ICs	supported
Hv3	336	66485	52.4942	novel_ICs	supported
Hv3	336	6610	66.1728	novel_pacBioOnly_ICs	supported
Hv3	336	37949	42.8865	novel_ONTonly_ICs	supported
Hv3	336	21926	77.818	novel_pacBio+ONT_ICs	supported
Hv3	336	22177	46.5063	intergenic_ICs	supported
Hv3	336	931	41.9748	intergenic_pacBioOnly_ICs	supported
Hv3	336	14838	41.2109	intergenic_ONTonly_ICs	supported
Hv3	336	6408	67.7164	intergenic_pacBio+ONT_ICs	supported
Hv3	337	299837	63.986	all_ICs	supported
Hv3	337	31188	75.9294	all_pacBioOnly_ICs	supported
Hv3	337	164213	53.2834	all_ONTonly_ICs	supported
Hv3	337	104436	87.515	all_pacBio+ONT_ICs	supported
Hv3	337	66449	52.4658	novel_ICs	supported
Hv3	337	6609	66.1628	novel_pacBioOnly_ICs	supported
Hv3	337	37923	42.8571	novel_ONTonly_ICs	supported
Hv3	337	21917	77.7861	novel_pacBio+ONT_ICs	supported
Hv3	337	22167	46.4853	intergenic_ICs	supported
Hv3	337	931	41.9748	intergenic_pacBioOnly_ICs	supported
Hv3	337	14829	41.1859	intergenic_ONTonly_ICs	supported
Hv3	337	6407	67.7058	intergenic_pacBio+ONT_ICs	supported
Hv3	338	299738	63.9648	all_ICs	supported
Hv3	338	31182	75.9148	all_pacBioOnly_ICs	supported
Hv3	338	164135	53.2581	all_ONTonly_ICs	supported
Hv3	338	104421	87.5024	all_pacBio+ONT_ICs	supported
Hv3	338	66416	52.4398	novel_ICs	supported
Hv3	338	6607	66.1428	novel_pacBioOnly_ICs	supported
Hv3	338	37897	42.8278	novel_ONTonly_ICs	supported
Hv3	338	21912	77.7683	novel_pacBio+ONT_ICs	supported
Hv3	338	22149	46.4476	intergenic_ICs	supported
Hv3	338	930	41.9297	intergenic_pacBioOnly_ICs	supported
Hv3	338	14813	41.1415	intergenic_ONTonly_ICs	supported
Hv3	338	6406	67.6952	intergenic_pacBio+ONT_ICs	supported
Hv3	339	299649	63.9459	all_ICs	supported
Hv3	339	31174	75.8953	all_pacBioOnly_ICs	supported
Hv3	339	164067	53.236	all_ONTonly_ICs	supported
Hv3	339	104408	87.4915	all_pacBio+ONT_ICs	supported
Hv3	339	66386	52.4161	novel_ICs	supported
Hv3	339	6606	66.1327	novel_pacBioOnly_ICs	supported
Hv3	339	37874	42.8018	novel_ONTonly_ICs	supported
Hv3	339	21906	77.747	novel_pacBio+ONT_ICs	supported
Hv3	339	22136	46.4203	intergenic_ICs	supported
Hv3	339	930	41.9297	intergenic_pacBioOnly_ICs	supported
Hv3	339	14802	41.111	intergenic_ONTonly_ICs	supported
Hv3	339	6404	67.6741	intergenic_pacBio+ONT_ICs	supported
Hv3	33	359984	76.8215	all_ICs	supported
Hv3	33	35529	86.4979	all_pacBioOnly_ICs	supported
Hv3	33	213015	69.1185	all_ONTonly_ICs	supported
Hv3	33	111440	93.3842	all_pacBio+ONT_ICs	supported
Hv3	33	88889	70.1837	novel_ICs	supported
Hv3	33	8030	80.3884	novel_pacBioOnly_ICs	supported
Hv3	33	55912	63.1867	novel_ONTonly_ICs	supported
Hv3	33	24947	88.5399	novel_pacBio+ONT_ICs	supported
Hv3	33	33450	70.1464	intergenic_ICs	supported
Hv3	33	1519	68.4851	intergenic_pacBioOnly_ICs	supported
Hv3	33	23990	66.6296	intergenic_ONTonly_ICs	supported
Hv3	33	7941	83.9163	intergenic_pacBio+ONT_ICs	supported
Hv3	340	299557	63.9262	all_ICs	supported
Hv3	340	31163	75.8685	all_pacBioOnly_ICs	supported
Hv3	340	164000	53.2143	all_ONTonly_ICs	supported
Hv3	340	104394	87.4798	all_pacBio+ONT_ICs	supported
Hv3	340	66356	52.3924	novel_ICs	supported
Hv3	340	6600	66.0727	novel_pacBioOnly_ICs	supported
Hv3	340	37856	42.7814	novel_ONTonly_ICs	supported
Hv3	340	21900	77.7257	novel_pacBio+ONT_ICs	supported
Hv3	340	22124	46.3952	intergenic_ICs	supported
Hv3	340	929	41.8846	intergenic_pacBioOnly_ICs	supported
Hv3	340	14795	41.0915	intergenic_ONTonly_ICs	supported
Hv3	340	6400	67.6318	intergenic_pacBio+ONT_ICs	supported
Hv3	341	299462	63.9059	all_ICs	supported
Hv3	341	31156	75.8515	all_pacBioOnly_ICs	supported
Hv3	341	163925	53.1899	all_ONTonly_ICs	supported
Hv3	341	104381	87.4689	all_pacBio+ONT_ICs	supported
Hv3	341	66320	52.364	novel_ICs	supported
Hv3	341	6599	66.0627	novel_pacBioOnly_ICs	supported
Hv3	341	37826	42.7475	novel_ONTonly_ICs	supported
Hv3	341	21895	77.708	novel_pacBio+ONT_ICs	supported
Hv3	341	22110	46.3658	intergenic_ICs	supported
Hv3	341	929	41.8846	intergenic_pacBioOnly_ICs	supported
Hv3	341	14784	41.061	intergenic_ONTonly_ICs	supported
Hv3	341	6397	67.6001	intergenic_pacBio+ONT_ICs	supported
Hv3	342	299357	63.8835	all_ICs	supported
Hv3	342	31154	75.8466	all_pacBioOnly_ICs	supported
Hv3	342	163839	53.162	all_ONTonly_ICs	supported
Hv3	342	104364	87.4546	all_pacBio+ONT_ICs	supported
Hv3	342	66290	52.3403	novel_ICs	supported
Hv3	342	6598	66.0527	novel_pacBioOnly_ICs	supported
Hv3	342	37801	42.7193	novel_ONTonly_ICs	supported
Hv3	342	21891	77.6938	novel_pacBio+ONT_ICs	supported
Hv3	342	22091	46.326	intergenic_ICs	supported
Hv3	342	928	41.8395	intergenic_pacBioOnly_ICs	supported
Hv3	342	14769	41.0193	intergenic_ONTonly_ICs	supported
Hv3	342	6394	67.5684	intergenic_pacBio+ONT_ICs	supported
Hv3	343	299275	63.866	all_ICs	supported
Hv3	343	31148	75.832	all_pacBioOnly_ICs	supported
Hv3	343	163780	53.1429	all_ONTonly_ICs	supported
Hv3	343	104347	87.4404	all_pacBio+ONT_ICs	supported
Hv3	343	66258	52.315	novel_ICs	supported
Hv3	343	6595	66.0226	novel_pacBioOnly_ICs	supported
Hv3	343	37782	42.6978	novel_ONTonly_ICs	supported
Hv3	343	21881	77.6583	novel_pacBio+ONT_ICs	supported
Hv3	343	22072	46.2861	intergenic_ICs	supported
Hv3	343	926	41.7493	intergenic_pacBioOnly_ICs	supported
Hv3	343	14758	40.9888	intergenic_ONTonly_ICs	supported
Hv3	343	6388	67.505	intergenic_pacBio+ONT_ICs	supported
Hv3	344	299163	63.8421	all_ICs	supported
Hv3	344	31142	75.8174	all_pacBioOnly_ICs	supported
Hv3	344	163694	53.115	all_ONTonly_ICs	supported
Hv3	344	104327	87.4236	all_pacBio+ONT_ICs	supported
Hv3	344	66218	52.2834	novel_ICs	supported
Hv3	344	6594	66.0126	novel_pacBioOnly_ICs	supported
Hv3	344	37751	42.6628	novel_ONTonly_ICs	supported
Hv3	344	21873	77.6299	novel_pacBio+ONT_ICs	supported
Hv3	344	22047	46.2337	intergenic_ICs	supported
Hv3	344	926	41.7493	intergenic_pacBioOnly_ICs	supported
Hv3	344	14738	40.9332	intergenic_ONTonly_ICs	supported
Hv3	344	6383	67.4522	intergenic_pacBio+ONT_ICs	supported
Hv3	345	299053	63.8187	all_ICs	supported
Hv3	345	31132	75.7931	all_pacBioOnly_ICs	supported
Hv3	345	163613	53.0887	all_ONTonly_ICs	supported
Hv3	345	104308	87.4077	all_pacBio+ONT_ICs	supported
Hv3	345	66181	52.2542	novel_ICs	supported
Hv3	345	6592	65.9926	novel_pacBioOnly_ICs	supported
Hv3	345	37723	42.6311	novel_ONTonly_ICs	supported
Hv3	345	21866	77.6051	novel_pacBio+ONT_ICs	supported
Hv3	345	22027	46.1918	intergenic_ICs	supported
Hv3	345	925	41.7042	intergenic_pacBioOnly_ICs	supported
Hv3	345	14724	40.8943	intergenic_ONTonly_ICs	supported
Hv3	345	6378	67.3993	intergenic_pacBio+ONT_ICs	supported
Hv3	346	298954	63.7975	all_ICs	supported
Hv3	346	31127	75.7809	all_pacBioOnly_ICs	supported
Hv3	346	163533	53.0627	all_ONTonly_ICs	supported
Hv3	346	104294	87.396	all_pacBio+ONT_ICs	supported
Hv3	346	66139	52.221	novel_ICs	supported
Hv3	346	6589	65.9626	novel_pacBioOnly_ICs	supported
Hv3	346	37689	42.5927	novel_ONTonly_ICs	supported
Hv3	346	21861	77.5873	novel_pacBio+ONT_ICs	supported
Hv3	346	22004	46.1435	intergenic_ICs	supported
Hv3	346	923	41.6141	intergenic_pacBioOnly_ICs	supported
Hv3	346	14705	40.8415	intergenic_ONTonly_ICs	supported
Hv3	346	6376	67.3782	intergenic_pacBio+ONT_ICs	supported
Hv3	347	298849	63.7751	all_ICs	supported
Hv3	347	31121	75.7663	all_pacBioOnly_ICs	supported
Hv3	347	163449	53.0355	all_ONTonly_ICs	supported
Hv3	347	104279	87.3834	all_pacBio+ONT_ICs	supported
Hv3	347	66103	52.1926	novel_ICs	supported
Hv3	347	6588	65.9525	novel_pacBioOnly_ICs	supported
Hv3	347	37658	42.5577	novel_ONTonly_ICs	supported
Hv3	347	21857	77.5731	novel_pacBio+ONT_ICs	supported
Hv3	347	21989	46.1121	intergenic_ICs	supported
Hv3	347	923	41.6141	intergenic_pacBioOnly_ICs	supported
Hv3	347	14693	40.8082	intergenic_ONTonly_ICs	supported
Hv3	347	6373	67.3465	intergenic_pacBio+ONT_ICs	supported
Hv3	348	298768	63.7578	all_ICs	supported
Hv3	348	31115	75.7517	all_pacBioOnly_ICs	supported
Hv3	348	163387	53.0154	all_ONTonly_ICs	supported
Hv3	348	104266	87.3725	all_pacBio+ONT_ICs	supported
Hv3	348	66069	52.1658	novel_ICs	supported
Hv3	348	6585	65.9225	novel_pacBioOnly_ICs	supported
Hv3	348	37632	42.5283	novel_ONTonly_ICs	supported
Hv3	348	21852	77.5554	novel_pacBio+ONT_ICs	supported
Hv3	348	21971	46.0743	intergenic_ICs	supported
Hv3	348	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	348	14678	40.7666	intergenic_ONTonly_ICs	supported
Hv3	348	6371	67.3254	intergenic_pacBio+ONT_ICs	supported
Hv3	349	298679	63.7389	all_ICs	supported
Hv3	349	31111	75.7419	all_pacBioOnly_ICs	supported
Hv3	349	163309	52.9901	all_ONTonly_ICs	supported
Hv3	349	104259	87.3667	all_pacBio+ONT_ICs	supported
Hv3	349	66046	52.1476	novel_ICs	supported
Hv3	349	6585	65.9225	novel_pacBioOnly_ICs	supported
Hv3	349	37610	42.5034	novel_ONTonly_ICs	supported
Hv3	349	21851	77.5518	novel_pacBio+ONT_ICs	supported
Hv3	349	21960	46.0513	intergenic_ICs	supported
Hv3	349	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	349	14667	40.736	intergenic_ONTonly_ICs	supported
Hv3	349	6371	67.3254	intergenic_pacBio+ONT_ICs	supported
Hv3	34	359454	76.7084	all_ICs	supported
Hv3	34	35503	86.4346	all_pacBioOnly_ICs	supported
Hv3	34	212556	68.9696	all_ONTonly_ICs	supported
Hv3	34	111395	93.3465	all_pacBio+ONT_ICs	supported
Hv3	34	88705	70.0384	novel_ICs	supported
Hv3	34	8024	80.3284	novel_pacBioOnly_ICs	supported
Hv3	34	55753	63.007	novel_ONTonly_ICs	supported
Hv3	34	24928	88.4725	novel_pacBio+ONT_ICs	supported
Hv3	34	33350	69.9367	intergenic_ICs	supported
Hv3	34	1518	68.44	intergenic_pacBioOnly_ICs	supported
Hv3	34	23902	66.3852	intergenic_ONTonly_ICs	supported
Hv3	34	7930	83.8001	intergenic_pacBio+ONT_ICs	supported
Hv3	350	298573	63.7162	all_ICs	supported
Hv3	350	31107	75.7322	all_pacBioOnly_ICs	supported
Hv3	350	163223	52.9622	all_ONTonly_ICs	supported
Hv3	350	104243	87.3532	all_pacBio+ONT_ICs	supported
Hv3	350	66010	52.1192	novel_ICs	supported
Hv3	350	6585	65.9225	novel_pacBioOnly_ICs	supported
Hv3	350	37578	42.4673	novel_ONTonly_ICs	supported
Hv3	350	21847	77.5376	novel_pacBio+ONT_ICs	supported
Hv3	350	21935	45.9988	intergenic_ICs	supported
Hv3	350	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	350	14646	40.6777	intergenic_ONTonly_ICs	supported
Hv3	350	6367	67.2831	intergenic_pacBio+ONT_ICs	supported
Hv3	351	298491	63.6987	all_ICs	supported
Hv3	351	31103	75.7225	all_pacBioOnly_ICs	supported
Hv3	351	163155	52.9401	all_ONTonly_ICs	supported
Hv3	351	104233	87.3449	all_pacBio+ONT_ICs	supported
Hv3	351	65985	52.0995	novel_ICs	supported
Hv3	351	6585	65.9225	novel_pacBioOnly_ICs	supported
Hv3	351	37557	42.4435	novel_ONTonly_ICs	supported
Hv3	351	21843	77.5234	novel_pacBio+ONT_ICs	supported
Hv3	351	21924	45.9758	intergenic_ICs	supported
Hv3	351	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	351	14638	40.6555	intergenic_ONTonly_ICs	supported
Hv3	351	6364	67.2514	intergenic_pacBio+ONT_ICs	supported
Hv3	352	298387	63.6765	all_ICs	supported
Hv3	352	31095	75.703	all_pacBioOnly_ICs	supported
Hv3	352	163072	52.9132	all_ONTonly_ICs	supported
Hv3	352	104220	87.334	all_pacBio+ONT_ICs	supported
Hv3	352	65954	52.075	novel_ICs	supported
Hv3	352	6582	65.8925	novel_pacBioOnly_ICs	supported
Hv3	352	37531	42.4141	novel_ONTonly_ICs	supported
Hv3	352	21841	77.5163	novel_pacBio+ONT_ICs	supported
Hv3	352	21907	45.9401	intergenic_ICs	supported
Hv3	352	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	352	14622	40.611	intergenic_ONTonly_ICs	supported
Hv3	352	6363	67.2408	intergenic_pacBio+ONT_ICs	supported
Hv3	353	298271	63.6518	all_ICs	supported
Hv3	353	31092	75.6957	all_pacBioOnly_ICs	supported
Hv3	353	162976	52.882	all_ONTonly_ICs	supported
Hv3	353	104203	87.3197	all_pacBio+ONT_ICs	supported
Hv3	353	65905	52.0363	novel_ICs	supported
Hv3	353	6582	65.8925	novel_pacBioOnly_ICs	supported
Hv3	353	37489	42.3667	novel_ONTonly_ICs	supported
Hv3	353	21834	77.4915	novel_pacBio+ONT_ICs	supported
Hv3	353	21884	45.8919	intergenic_ICs	supported
Hv3	353	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	353	14603	40.5583	intergenic_ONTonly_ICs	supported
Hv3	353	6359	67.1986	intergenic_pacBio+ONT_ICs	supported
Hv3	354	298152	63.6264	all_ICs	supported
Hv3	354	31086	75.6811	all_pacBioOnly_ICs	supported
Hv3	354	162877	52.8499	all_ONTonly_ICs	supported
Hv3	354	104189	87.308	all_pacBio+ONT_ICs	supported
Hv3	354	65856	51.9976	novel_ICs	supported
Hv3	354	6580	65.8725	novel_pacBioOnly_ICs	supported
Hv3	354	37446	42.3181	novel_ONTonly_ICs	supported
Hv3	354	21830	77.4773	novel_pacBio+ONT_ICs	supported
Hv3	354	21863	45.8478	intergenic_ICs	supported
Hv3	354	922	41.569	intergenic_pacBioOnly_ICs	supported
Hv3	354	14584	40.5055	intergenic_ONTonly_ICs	supported
Hv3	354	6357	67.1774	intergenic_pacBio+ONT_ICs	supported
Hv3	355	298048	63.6042	all_ICs	supported
Hv3	355	31080	75.6665	all_pacBioOnly_ICs	supported
Hv3	355	162802	52.8255	all_ONTonly_ICs	supported
Hv3	355	104166	87.2887	all_pacBio+ONT_ICs	supported
Hv3	355	65816	51.966	novel_ICs	supported
Hv3	355	6576	65.8324	novel_pacBioOnly_ICs	supported
Hv3	355	37417	42.2853	novel_ONTonly_ICs	supported
Hv3	355	21823	77.4524	novel_pacBio+ONT_ICs	supported
Hv3	355	21843	45.8059	intergenic_ICs	supported
Hv3	355	918	41.3886	intergenic_pacBioOnly_ICs	supported
Hv3	355	14571	40.4694	intergenic_ONTonly_ICs	supported
Hv3	355	6354	67.1457	intergenic_pacBio+ONT_ICs	supported
Hv3	356	297960	63.5854	all_ICs	supported
Hv3	356	31075	75.6543	all_pacBioOnly_ICs	supported
Hv3	356	162734	52.8035	all_ONTonly_ICs	supported
Hv3	356	104151	87.2762	all_pacBio+ONT_ICs	supported
Hv3	356	65783	51.94	novel_ICs	supported
Hv3	356	6576	65.8324	novel_pacBioOnly_ICs	supported
Hv3	356	37390	42.2548	novel_ONTonly_ICs	supported
Hv3	356	21817	77.4311	novel_pacBio+ONT_ICs	supported
Hv3	356	21827	45.7723	intergenic_ICs	supported
Hv3	356	918	41.3886	intergenic_pacBioOnly_ICs	supported
Hv3	356	14557	40.4305	intergenic_ONTonly_ICs	supported
Hv3	356	6352	67.1246	intergenic_pacBio+ONT_ICs	supported
Hv3	357	297859	63.5639	all_ICs	supported
Hv3	357	31069	75.6397	all_pacBioOnly_ICs	supported
Hv3	357	162655	52.7778	all_ONTonly_ICs	supported
Hv3	357	104135	87.2627	all_pacBio+ONT_ICs	supported
Hv3	357	65744	51.9092	novel_ICs	supported
Hv3	357	6575	65.8224	novel_pacBioOnly_ICs	supported
Hv3	357	37360	42.2209	novel_ONTonly_ICs	supported
Hv3	357	21809	77.4028	novel_pacBio+ONT_ICs	supported
Hv3	357	21807	45.7304	intergenic_ICs	supported
Hv3	357	918	41.3886	intergenic_pacBioOnly_ICs	supported
Hv3	357	14540	40.3833	intergenic_ONTonly_ICs	supported
Hv3	357	6349	67.0929	intergenic_pacBio+ONT_ICs	supported
Hv3	358	297785	63.5481	all_ICs	supported
Hv3	358	31068	75.6372	all_pacBioOnly_ICs	supported
Hv3	358	162592	52.7574	all_ONTonly_ICs	supported
Hv3	358	104125	87.2544	all_pacBio+ONT_ICs	supported
Hv3	358	65721	51.891	novel_ICs	supported
Hv3	358	6574	65.8124	novel_pacBioOnly_ICs	supported
Hv3	358	37343	42.2017	novel_ONTonly_ICs	supported
Hv3	358	21804	77.385	novel_pacBio+ONT_ICs	supported
Hv3	358	21798	45.7115	intergenic_ICs	supported
Hv3	358	918	41.3886	intergenic_pacBioOnly_ICs	supported
Hv3	358	14532	40.3611	intergenic_ONTonly_ICs	supported
Hv3	358	6348	67.0823	intergenic_pacBio+ONT_ICs	supported
Hv3	359	297683	63.5263	all_ICs	supported
Hv3	359	31061	75.6202	all_pacBioOnly_ICs	supported
Hv3	359	162516	52.7327	all_ONTonly_ICs	supported
Hv3	359	104106	87.2384	all_pacBio+ONT_ICs	supported
Hv3	359	65690	51.8665	novel_ICs	supported
Hv3	359	6572	65.7924	novel_pacBioOnly_ICs	supported
Hv3	359	37321	42.1768	novel_ONTonly_ICs	supported
Hv3	359	21797	77.3602	novel_pacBio+ONT_ICs	supported
Hv3	359	21785	45.6843	intergenic_ICs	supported
Hv3	359	918	41.3886	intergenic_pacBioOnly_ICs	supported
Hv3	359	14523	40.3361	intergenic_ONTonly_ICs	supported
Hv3	359	6344	67.0401	intergenic_pacBio+ONT_ICs	supported
Hv3	35	358912	76.5927	all_ICs	supported
Hv3	35	35459	86.3274	all_pacBioOnly_ICs	supported
Hv3	35	212105	68.8233	all_ONTonly_ICs	supported
Hv3	35	111348	93.3071	all_pacBio+ONT_ICs	supported
Hv3	35	88501	69.8773	novel_ICs	supported
Hv3	35	8009	80.1782	novel_pacBioOnly_ICs	supported
Hv3	35	55582	62.8137	novel_ONTonly_ICs	supported
Hv3	35	24910	88.4086	novel_pacBio+ONT_ICs	supported
Hv3	35	33241	69.7081	intergenic_ICs	supported
Hv3	35	1512	68.1695	intergenic_pacBioOnly_ICs	supported
Hv3	35	23809	66.1269	intergenic_ONTonly_ICs	supported
Hv3	35	7920	83.6944	intergenic_pacBio+ONT_ICs	supported
Hv3	360	297592	63.5069	all_ICs	supported
Hv3	360	31051	75.5959	all_pacBioOnly_ICs	supported
Hv3	360	162448	52.7107	all_ONTonly_ICs	supported
Hv3	360	104093	87.2276	all_pacBio+ONT_ICs	supported
Hv3	360	65652	51.8365	novel_ICs	supported
Hv3	360	6566	65.7323	novel_pacBioOnly_ICs	supported
Hv3	360	37294	42.1463	novel_ONTonly_ICs	supported
Hv3	360	21792	77.3424	novel_pacBio+ONT_ICs	supported
Hv3	360	21760	45.6318	intergenic_ICs	supported
Hv3	360	914	41.2083	intergenic_pacBioOnly_ICs	supported
Hv3	360	14507	40.2916	intergenic_ONTonly_ICs	supported
Hv3	360	6339	66.9872	intergenic_pacBio+ONT_ICs	supported
Hv3	361	297512	63.4898	all_ICs	supported
Hv3	361	31045	75.5813	all_pacBioOnly_ICs	supported
Hv3	361	162390	52.6919	all_ONTonly_ICs	supported
Hv3	361	104077	87.2141	all_pacBio+ONT_ICs	supported
Hv3	361	65621	51.8121	novel_ICs	supported
Hv3	361	6563	65.7023	novel_pacBioOnly_ICs	supported
Hv3	361	37274	42.1237	novel_ONTonly_ICs	supported
Hv3	361	21784	77.314	novel_pacBio+ONT_ICs	supported
Hv3	361	21746	45.6025	intergenic_ICs	supported
Hv3	361	913	41.1632	intergenic_pacBioOnly_ICs	supported
Hv3	361	14496	40.2611	intergenic_ONTonly_ICs	supported
Hv3	361	6337	66.9661	intergenic_pacBio+ONT_ICs	supported
Hv3	362	297435	63.4734	all_ICs	supported
Hv3	362	31041	75.5715	all_pacBioOnly_ICs	supported
Hv3	362	162329	52.6721	all_ONTonly_ICs	supported
Hv3	362	104065	87.2041	all_pacBio+ONT_ICs	supported
Hv3	362	65595	51.7915	novel_ICs	supported
Hv3	362	6563	65.7023	novel_pacBioOnly_ICs	supported
Hv3	362	37251	42.0977	novel_ONTonly_ICs	supported
Hv3	362	21781	77.3034	novel_pacBio+ONT_ICs	supported
Hv3	362	21732	45.5731	intergenic_ICs	supported
Hv3	362	913	41.1632	intergenic_pacBioOnly_ICs	supported
Hv3	362	14482	40.2222	intergenic_ONTonly_ICs	supported
Hv3	362	6337	66.9661	intergenic_pacBio+ONT_ICs	supported
Hv3	363	297328	63.4505	all_ICs	supported
Hv3	363	31027	75.5374	all_pacBioOnly_ICs	supported
Hv3	363	162255	52.6481	all_ONTonly_ICs	supported
Hv3	363	104046	87.1882	all_pacBio+ONT_ICs	supported
Hv3	363	65557	51.7615	novel_ICs	supported
Hv3	363	6556	65.6322	novel_pacBioOnly_ICs	supported
Hv3	363	37221	42.0638	novel_ONTonly_ICs	supported
Hv3	363	21780	77.2998	novel_pacBio+ONT_ICs	supported
Hv3	363	21719	45.5459	intergenic_ICs	supported
Hv3	363	912	41.1181	intergenic_pacBioOnly_ICs	supported
Hv3	363	14470	40.1889	intergenic_ONTonly_ICs	supported
Hv3	363	6337	66.9661	intergenic_pacBio+ONT_ICs	supported
Hv3	364	297242	63.4322	all_ICs	supported
Hv3	364	31019	75.518	all_pacBioOnly_ICs	supported
Hv3	364	162191	52.6273	all_ONTonly_ICs	supported
Hv3	364	104032	87.1764	all_pacBio+ONT_ICs	supported
Hv3	364	65523	51.7347	novel_ICs	supported
Hv3	364	6555	65.6222	novel_pacBioOnly_ICs	supported
Hv3	364	37197	42.0367	novel_ONTonly_ICs	supported
Hv3	364	21771	77.2679	novel_pacBio+ONT_ICs	supported
Hv3	364	21699	45.5039	intergenic_ICs	supported
Hv3	364	912	41.1181	intergenic_pacBioOnly_ICs	supported
Hv3	364	14454	40.1444	intergenic_ONTonly_ICs	supported
Hv3	364	6333	66.9238	intergenic_pacBio+ONT_ICs	supported
Hv3	365	297145	63.4115	all_ICs	supported
Hv3	365	31011	75.4985	all_pacBioOnly_ICs	supported
Hv3	365	162121	52.6046	all_ONTonly_ICs	supported
Hv3	365	104013	87.1605	all_pacBio+ONT_ICs	supported
Hv3	365	65486	51.7055	novel_ICs	supported
Hv3	365	6552	65.5922	novel_pacBioOnly_ICs	supported
Hv3	365	37169	42.005	novel_ONTonly_ICs	supported
Hv3	365	21765	77.2466	novel_pacBio+ONT_ICs	supported
Hv3	365	21681	45.4662	intergenic_ICs	supported
Hv3	365	911	41.073	intergenic_pacBioOnly_ICs	supported
Hv3	365	14440	40.1055	intergenic_ONTonly_ICs	supported
Hv3	365	6330	66.8921	intergenic_pacBio+ONT_ICs	supported
Hv3	366	297065	63.3944	all_ICs	supported
Hv3	366	31007	75.4887	all_pacBioOnly_ICs	supported
Hv3	366	162058	52.5841	all_ONTonly_ICs	supported
Hv3	366	104000	87.1496	all_pacBio+ONT_ICs	supported
Hv3	366	65446	51.6739	novel_ICs	supported
Hv3	366	6549	65.5621	novel_pacBioOnly_ICs	supported
Hv3	366	37142	41.9745	novel_ONTonly_ICs	supported
Hv3	366	21755	77.2111	novel_pacBio+ONT_ICs	supported
Hv3	366	21663	45.4284	intergenic_ICs	supported
Hv3	366	909	40.9829	intergenic_pacBioOnly_ICs	supported
Hv3	366	14428	40.0722	intergenic_ONTonly_ICs	supported
Hv3	366	6326	66.8498	intergenic_pacBio+ONT_ICs	supported
Hv3	367	296954	63.3707	all_ICs	supported
Hv3	367	30996	75.462	all_pacBioOnly_ICs	supported
Hv3	367	161979	52.5585	all_ONTonly_ICs	supported
Hv3	367	103979	87.132	all_pacBio+ONT_ICs	supported
Hv3	367	65409	51.6447	novel_ICs	supported
Hv3	367	6549	65.5621	novel_pacBioOnly_ICs	supported
Hv3	367	37111	41.9395	novel_ONTonly_ICs	supported
Hv3	367	21749	77.1898	novel_pacBio+ONT_ICs	supported
Hv3	367	21643	45.3865	intergenic_ICs	supported
Hv3	367	909	40.9829	intergenic_pacBioOnly_ICs	supported
Hv3	367	14411	40.025	intergenic_ONTonly_ICs	supported
Hv3	367	6323	66.8181	intergenic_pacBio+ONT_ICs	supported
